dataset,model,sc_method,label,w_baseline,w_platform,w_provider,w_civic,ndcg,platform,provider,civic,jsd_raw,ild_raw,geo_ild_km_raw,poplift_raw,gini_raw,elapsed_s
yelpphl,LightGCN,schulze,random_0,1.0,0.6510370355367876,1.829326183627715,0.5196367808354976,0.0252564121592722,0.9270950172723129,0.9800636672964252,0.08668745034004842,0.07290498272768714,0.9800636672964252,3.1754643159663636,-0.09719606695680949,0.6367227827585883,131.4576816558838
yelpphl,LightGCN,schulze,random_1,1.0,1.5212364475792237,0.4961482457115853,0.9826153067091912,0.04579066683182262,0.9788519057236228,0.9031782717847638,0.14047853234949081,0.021148094276377195,0.9031782717847638,2.1773522931740423,0.6367521962410642,0.825528606091266,132.33932280540466
yelpphl,LightGCN,schulze,random_2,1.0,0.16827235628079754,2.117748232026584,0.7139794116926186,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,132.36072325706482
yelpphl,LightGCN,schulze,random_3,1.0,0.34544997508882735,0.44132908044285335,2.2132209444683193,0.037267364033700866,0.8889825020528626,0.9041121259034589,1.0,0.1110174979471375,0.9041121259034589,0.23225126047358144,0.3285288064390576,0.8160638168310802,131.21265602111816
yelpphl,LightGCN,schulze,random_4,1.0,0.7030504688366359,1.5475654977234556,0.7493840334399082,0.04409915599344721,0.9195200578533228,0.9174811778252772,0.13875448273231522,0.08047994214667717,0.9174811778252772,2.1577706585982,0.5816835916175127,0.8171186869396587,127.7484781742096
yelpphl,LightGCN,schulze,random_5,1.0,2.1481586042293332,0.571430584989733,0.28041081078093366,0.04312593436888954,0.9877129050066723,0.9059167598029381,0.13645254740806703,0.012287094993327651,0.9059167598029381,2.265675012511683,0.5810129279372632,0.8218854632153866,130.97540831565857
yelpphl,LightGCN,schulze,random_6,1.0,2.0507355209222773,0.02649961476008688,0.9227648643176358,0.04312593436888954,0.9877129050066723,0.9059167598029381,0.13645254740806703,0.012287094993327651,0.9059167598029381,2.265675012511683,0.5810129279372632,0.8218854632153866,131.72550559043884
yelpphl,LightGCN,schulze,random_7,1.0,0.13810763165655338,2.0278016753241497,0.8340906930192968,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,132.42017340660095
yelpphl,LightGCN,schulze,random_8,1.0,1.559265890100384,0.4669447187392338,0.9737893911603821,0.04579066683182262,0.9788519057236228,0.9031782717847638,0.14047853234949081,0.021148094276377195,0.9031782717847638,2.1773522931740423,0.6367521962410642,0.825528606091266,132.80113410949707
yelpphl,LightGCN,schulze,random_9,1.0,0.4946652525630196,2.226023352477561,0.2793113949594195,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,132.48411464691162
yelpphl,LightGCN,schulze,random_10,1.0,1.0046075767116807,0.9492324344843563,1.0461599888039625,0.047203573427969145,0.9108969444392766,0.8936566327182889,0.19526659218350012,0.08910305556072341,0.8936566327182889,1.680170151476038,0.8283413147375431,0.8400395342083322,130.45642566680908
yelpphl,LightGCN,schulze,random_11,1.0,0.2529773020437339,1.3754590490423104,1.3715636489139558,0.029156226838755978,0.9315005878491925,0.9584621732554361,0.13786739533102693,0.06849941215080746,0.9584621732554361,2.080902555706236,0.11017719058014387,0.7115158839455515,129.445556640625
yelpphl,LightGCN,schulze,random_12,1.0,0.42363391369383885,2.3774948102180407,0.19887127608812077,0.02439309077371841,0.9200403909137338,0.983199227189546,0.08506611586327885,0.07995960908626622,0.983199227189546,3.231668074538367,-0.1322438743204323,0.6186824428768163,131.1282320022583
yelpphl,LightGCN,schulze,random_13,1.0,1.5625672418299346,0.552882134304649,0.8845506238654164,0.04579066683182262,0.9788519057236228,0.9031782717847638,0.14047853234949081,0.021148094276377195,0.9031782717847638,2.1773522931740423,0.6367521962410642,0.825528606091266,130.89336466789246
yelpphl,LightGCN,schulze,random_14,1.0,0.5661103607806878,0.20518689703174256,2.22870274218757,0.037267364033700866,0.8889825020528626,0.9041121259034589,1.0,0.1110174979471375,0.9041121259034589,0.23225126047358144,0.3285288064390576,0.8160638168310802,131.00292801856995
yelpphl,LightGCN,schulze,random_15,1.0,0.23133856964191712,0.29126505725666996,2.477396373101413,0.037267364033700866,0.8889825020528626,0.9041121259034589,1.0,0.1110174979471375,0.9041121259034589,0.23225126047358144,0.3285288064390576,0.8160638168310802,131.61779308319092
yelpphl,LightGCN,schulze,random_16,1.0,0.9487369120310547,0.9004823638864461,1.1507807240824992,0.046561165506236825,0.9087421239975642,0.8952915412296049,0.2076961392481526,0.09125787600243586,0.8952915412296049,1.583978023518663,0.809868527559412,0.8366735055226103,129.72212958335876
yelpphl,LightGCN,schulze,random_17,1.0,1.8007594311731712,0.523384869111644,0.6758556997151848,0.045661517022641505,0.9865470264783932,0.9054727550922508,0.13764109767964047,0.013452973521606786,0.9054727550922508,2.241223927476042,0.5919366501093202,0.8227722660970743,132.35302209854126
